seed,delta,omega,rule,crossings,max_event_time_error,rms_error
105,4.0,2.6,raw,842,9.094947017729282e-13,1.1102230246251565e-16
105,4.0,2.6,hysteresis,752,9.094947017729282e-13,1.1102230246251565e-16
106,0.0,1.9,raw,481,0.0,0.0
106,0.0,1.9,hysteresis,455,0.0,0.0
106,0.0,1.925,raw,481,0.0,0.0
106,0.0,1.925,hysteresis,455,0.0,0.0
106,0.0,1.95,raw,481,0.0,0.0
106,0.0,1.95,hysteresis,455,0.0,0.0
106,0.0,1.975,raw,481,0.0,0.0
106,0.0,1.975,hysteresis,455,0.0,0.0
106,0.0,2.0,raw,481,0.0,0.0
106,0.0,2.0,hysteresis,455,0.0,0.0
106,0.0,2.025,raw,481,0.0,0.0
106,0.0,2.025,hysteresis,455,0.0,0.0
106,0.0,2.05,raw,481,0.0,0.0
106,0.0,2.05,hysteresis,455,0.0,0.0
106,0.0,2.075,raw,481,0.0,0.0
106,0.0,2.075,hysteresis,455,0.0,0.0
106,0.0,2.1,raw,481,0.0,0.0
106,0.0,2.1,hysteresis,455,0.0,0.0
106,0.0,2.125,raw,481,0.0,0.0
106,0.0,2.125,hysteresis,455,0.0,0.0
106,0.0,2.15,raw,481,0.0,0.0
106,0.0,2.15,hysteresis,455,0.0,0.0
106,0.0,2.175,raw,481,0.0,0.0
106,0.0,2.175,hysteresis,455,0.0,0.0
106,0.0,2.2,raw,481,0.0,0.0
106,0.0,2.2,hysteresis,455,0.0,0.0
106,0.0,2.225,raw,481,0.0,0.0
106,0.0,2.225,hysteresis,455,0.0,0.0
106,0.0,2.25,raw,481,0.0,0.0
106,0.0,2.25,hysteresis,455,0.0,0.0
106,0.0,2.275,raw,481,0.0,0.0
106,0.0,2.275,hysteresis,455,0.0,0.0
106,0.0,2.3,raw,481,0.0,0.0
106,0.0,2.3,hysteresis,455,0.0,0.0
106,0.0,2.325,raw,481,0.0,0.0
106,0.0,2.325,hysteresis,455,0.0,0.0
106,0.0,2.3333333333333335,raw,481,0.0,0.0
106,0.0,2.3333333333333335,hysteresis,455,0.0,0.0
106,0.0,2.35,raw,481,0.0,0.0
106,0.0,2.35,hysteresis,455,0.0,0.0
106,0.0,2.375,raw,481,0.0,0.0
106,0.0,2.375,hysteresis,455,0.0,0.0
106,0.0,2.4,raw,481,0.0,0.0
106,0.0,2.4,hysteresis,455,0.0,0.0
106,0.0,2.414213562373095,raw,481,0.0,0.0
106,0.0,2.414213562373095,hysteresis,455,0.0,0.0
106,0.0,2.425,raw,481,0.0,0.0
106,0.0,2.425,hysteresis,455,0.0,0.0
106,0.0,2.45,raw,481,0.0,0.0
106,0.0,2.45,hysteresis,455,0.0,0.0
106,0.0,2.475,raw,481,0.0,0.0
106,0.0,2.475,hysteresis,455,0.0,0.0
106,0.0,2.5,raw,481,0.0,0.0
106,0.0,2.5,hysteresis,455,0.0,0.0
106,0.0,2.525,raw,481,0.0,0.0
106,0.0,2.525,hysteresis,455,0.0,0.0
106,0.0,2.55,raw,481,0.0,0.0
106,0.0,2.55,hysteresis,455,0.0,0.0
106,0.0,2.575,raw,481,0.0,0.0
106,0.0,2.575,hysteresis,455,0.0,0.0
106,0.0,2.6,raw,481,0.0,0.0
106,0.0,2.6,hysteresis,455,0.0,0.0
106,1.0,1.9,raw,563,9.094947017729282e-13,2.220446049250313e-16
106,1.0,1.9,hysteresis,523,9.094947017729282e-13,2.220446049250313e-16
106,1.0,1.925,raw,565,9.094947017729282e-13,6.661338147750939e-16
106,1.0,1.925,hysteresis,515,9.094947017729282e-13,6.661338147750939e-16
106,1.0,1.95,raw,562,4.547473508864641e-13,4.440892098500626e-16
106,1.0,1.95,hysteresis,522,4.547473508864641e-13,4.440892098500626e-16
106,1.0,1.975,raw,568,4.547473508864641e-13,1.5543122344752192e-15
106,1.0,1.975,hysteresis,517,4.547473508864641e-13,1.5543122344752192e-15
106,1.0,2.0,raw,563,4.547473508864641e-13,5.551115123125783e-16
106,1.0,2.0,hysteresis,514,4.547473508864641e-13,5.551115123125783e-16
106,1.0,2.025,raw,552,9.094947017729282e-13,7.771561172376096e-16
106,1.0,2.025,hysteresis,508,9.094947017729282e-13,7.771561172376096e-16
106,1.0,2.05,raw,545,9.094947017729282e-13,6.661338147750939e-16
106,1.0,2.05,hysteresis,506,9.094947017729282e-13,6.661338147750939e-16
106,1.0,2.075,raw,551,4.547473508864641e-13,1.2212453270876722e-15
106,1.0,2.075,hysteresis,511,4.547473508864641e-13,1.2212453270876722e-15
106,1.0,2.1,raw,554,4.547473508864641e-13,7.771561172376096e-16
106,1.0,2.1,hysteresis,504,4.547473508864641e-13,7.771561172376096e-16
106,1.0,2.125,raw,541,4.547473508864641e-13,9.992007221626409e-16
106,1.0,2.125,hysteresis,511,4.547473508864641e-13,9.992007221626409e-16
106,1.0,2.15,raw,552,4.547473508864641e-13,0.0
106,1.0,2.15,hysteresis,509,4.547473508864641e-13,0.0
106,1.0,2.175,raw,539,9.094947017729282e-13,9.992007221626409e-16
106,1.0,2.175,hysteresis,498,9.094947017729282e-13,9.992007221626409e-16
106,1.0,2.2,raw,549,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.2,hysteresis,500,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.225,raw,547,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.225,hysteresis,497,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.25,raw,545,4.547473508864641e-13,3.3306690738754696e-16
106,1.0,2.25,hysteresis,495,4.547473508864641e-13,3.3306690738754696e-16
106,1.0,2.275,raw,540,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.275,hysteresis,495,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.3,raw,537,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.3,hysteresis,496,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.325,raw,535,4.547473508864641e-13,0.0
106,1.0,2.325,hysteresis,493,4.547473508864641e-13,0.0
106,1.0,2.3333333333333335,raw,542,9.094947017729282e-13,7.771561172376096e-16
106,1.0,2.3333333333333335,hysteresis,499,9.094947017729282e-13,7.771561172376096e-16
106,1.0,2.35,raw,544,9.094947017729282e-13,4.440892098500626e-16
106,1.0,2.35,hysteresis,492,9.094947017729282e-13,4.440892098500626e-16
106,1.0,2.375,raw,532,9.094947017729282e-13,2.220446049250313e-16
106,1.0,2.375,hysteresis,489,9.094947017729282e-13,2.220446049250313e-16
106,1.0,2.4,raw,533,1.3642420526593924e-12,6.661338147750939e-16
106,1.0,2.4,hysteresis,490,1.3642420526593924e-12,6.661338147750939e-16
106,1.0,2.414213562373095,raw,533,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.414213562373095,hysteresis,490,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.425,raw,532,9.094947017729282e-13,3.3306690738754696e-16
106,1.0,2.425,hysteresis,488,9.094947017729282e-13,3.3306690738754696e-16
106,1.0,2.45,raw,535,4.547473508864641e-13,5.551115123125783e-16
106,1.0,2.45,hysteresis,487,4.547473508864641e-13,5.551115123125783e-16
106,1.0,2.475,raw,541,9.094947017729282e-13,5.551115123125783e-16
106,1.0,2.475,hysteresis,488,9.094947017729282e-13,5.551115123125783e-16
106,1.0,2.5,raw,529,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.5,hysteresis,484,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.525,raw,527,4.547473508864641e-13,7.771561172376096e-16
106,1.0,2.525,hysteresis,483,4.547473508864641e-13,7.771561172376096e-16
106,1.0,2.55,raw,537,4.547473508864641e-13,9.992007221626409e-16
106,1.0,2.55,hysteresis,480,4.547473508864641e-13,9.992007221626409e-16
106,1.0,2.575,raw,530,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.575,hysteresis,477,4.547473508864641e-13,4.440892098500626e-16
106,1.0,2.6,raw,529,4.547473508864641e-13,2.220446049250313e-16
106,1.0,2.6,hysteresis,480,4.547473508864641e-13,2.220446049250313e-16
106,1.5,1.9,raw,651,9.094947017729282e-13,5.551115123125783e-16
106,1.5,1.9,hysteresis,598,9.094947017729282e-13,5.551115123125783e-16
106,1.5,1.925,raw,649,4.547473508864641e-13,4.440892098500626e-16
106,1.5,1.925,hysteresis,588,4.547473508864641e-13,4.440892098500626e-16
106,1.5,1.95,raw,641,9.094947017729282e-13,4.440892098500626e-16
106,1.5,1.95,hysteresis,590,9.094947017729282e-13,4.440892098500626e-16
106,1.5,1.975,raw,634,4.547473508864641e-13,3.3306690738754696e-16
106,1.5,1.975,hysteresis,572,4.547473508864641e-13,3.3306690738754696e-16
106,1.5,2.0,raw,639,4.547473508864641e-13,4.440892098500626e-16
106,1.5,2.0,hysteresis,588,4.547473508864641e-13,4.440892098500626e-16
106,1.5,2.025,raw,625,9.094947017729282e-13,3.3306690738754696e-16
106,1.5,2.025,hysteresis,579,9.094947017729282e-13,3.3306690738754696e-16
106,1.5,2.05,raw,625,9.094947017729282e-13,6.661338147750939e-16
106,1.5,2.05,hysteresis,570,4.547473508864641e-13,6.661338147750939e-16
106,1.5,2.075,raw,615,4.547473508864641e-13,1.1102230246251565e-15
106,1.5,2.075,hysteresis,563,4.547473508864641e-13,1.1102230246251565e-15
106,1.5,2.1,raw,615,4.547473508864641e-13,7.771561172376096e-16
106,1.5,2.1,hysteresis,562,4.547473508864641e-13,7.771561172376096e-16
106,1.5,2.125,raw,608,9.094947017729282e-13,6.661338147750939e-16
106,1.5,2.125,hysteresis,565,4.547473508864641e-13,6.661338147750939e-16
106,1.5,2.15,raw,613,9.094947017729282e-13,4.440892098500626e-16
106,1.5,2.15,hysteresis,561,4.547473508864641e-13,4.440892098500626e-16
106,1.5,2.175,raw,618,4.547473508864641e-13,3.3306690738754696e-16
106,1.5,2.175,hysteresis,555,4.547473508864641e-13,3.3306690738754696e-16
106,1.5,2.2,raw,614,4.547473508864641e-13,2.220446049250313e-16
106,1.5,2.2,hysteresis,560,4.547473508864641e-13,2.220446049250313e-16
106,1.5,2.225,raw,604,4.547473508864641e-13,8.881784197001252e-16
106,1.5,2.225,hysteresis,548,4.547473508864641e-13,8.881784197001252e-16
106,1.5,2.25,raw,607,4.547473508864641e-13,1.2212453270876722e-15
106,1.5,2.25,hysteresis,552,4.547473508864641e-13,1.2212453270876722e-15
106,1.5,2.275,raw,600,4.547473508864641e-13,1.1102230246251565e-16
106,1.5,2.275,hysteresis,540,4.547473508864641e-13,1.1102230246251565e-16
106,1.5,2.3,raw,589,9.094947017729282e-13,1.1102230246251565e-16
106,1.5,2.3,hysteresis,540,9.094947017729282e-13,1.1102230246251565e-16
106,1.5,2.325,raw,604,9.094947017729282e-13,4.440892098500626e-16
106,1.5,2.325,hysteresis,538,9.094947017729282e-13,4.440892098500626e-16
106,1.5,2.3333333333333335,raw,598,4.547473508864641e-13,2.220446049250313e-16
106,1.5,2.3333333333333335,hysteresis,541,4.547473508864641e-13,2.220446049250313e-16
106,1.5,2.35,raw,589,4.547473508864641e-13,7.771561172376096e-16
106,1.5,2.35,hysteresis,535,4.547473508864641e-13,7.771561172376096e-16
106,1.5,2.375,raw,597,9.094947017729282e-13,7.771561172376096e-16
106,1.5,2.375,hysteresis,545,9.094947017729282e-13,7.771561172376096e-16
106,1.5,2.4,raw,595,4.547473508864641e-13,6.661338147750939e-16
106,1.5,2.4,hysteresis,542,4.547473508864641e-13,6.661338147750939e-16
106,1.5,2.414213562373095,raw,596,4.547473508864641e-13,9.992007221626409e-16
106,1.5,2.414213562373095,hysteresis,537,4.547473508864641e-13,9.992007221626409e-16
106,1.5,2.425,raw,586,4.547473508864641e-13,9.992007221626409e-16
106,1.5,2.425,hysteresis,531,4.547473508864641e-13,9.992007221626409e-16
106,1.5,2.45,raw,589,4.547473508864641e-13,4.440892098500626e-16
106,1.5,2.45,hysteresis,527,4.547473508864641e-13,4.440892098500626e-16
106,1.5,2.475,raw,594,9.094947017729282e-13,3.3306690738754696e-16
106,1.5,2.475,hysteresis,533,9.094947017729282e-13,3.3306690738754696e-16
106,1.5,2.5,raw,582,9.094947017729282e-13,7.771561172376096e-16
106,1.5,2.5,hysteresis,521,9.094947017729282e-13,7.771561172376096e-16
106,1.5,2.525,raw,584,4.547473508864641e-13,7.771561172376096e-16
106,1.5,2.525,hysteresis,522,4.547473508864641e-13,7.771561172376096e-16
106,1.5,2.55,raw,577,4.547473508864641e-13,3.3306690738754696e-16
106,1.5,2.55,hysteresis,519,4.547473508864641e-13,3.3306690738754696e-16
106,1.5,2.575,raw,581,4.547473508864641e-13,1.1102230246251565e-16
106,1.5,2.575,hysteresis,516,4.547473508864641e-13,1.1102230246251565e-16
106,1.5,2.6,raw,572,9.094947017729282e-13,2.220446049250313e-16
106,1.5,2.6,hysteresis,512,9.094947017729282e-13,2.220446049250313e-16
106,2.0,1.9,raw,725,9.094947017729282e-13,3.3306690738754696e-16
106,2.0,1.9,hysteresis,665,9.094947017729282e-13,3.3306690738754696e-16
106,2.0,1.925,raw,735,9.094947017729282e-13,7.771561172376096e-16
106,2.0,1.925,hysteresis,677,9.094947017729282e-13,7.771561172376096e-16
106,2.0,1.95,raw,733,4.547473508864641e-13,4.440892098500626e-16
106,2.0,1.95,hysteresis,665,4.547473508864641e-13,4.440892098500626e-16
106,2.0,1.975,raw,714,9.094947017729282e-13,2.220446049250313e-16
106,2.0,1.975,hysteresis,647,4.547473508864641e-13,2.220446049250313e-16
106,2.0,2.0,raw,721,4.547473508864641e-13,1.1102230246251565e-15
106,2.0,2.0,hysteresis,659,4.547473508864641e-13,1.1102230246251565e-15
106,2.0,2.025,raw,706,9.094947017729282e-13,1.1102230246251565e-16
106,2.0,2.025,hysteresis,647,9.094947017729282e-13,1.1102230246251565e-16
106,2.0,2.05,raw,708,9.094947017729282e-13,7.771561172376096e-16
106,2.0,2.05,hysteresis,648,9.094947017729282e-13,7.771561172376096e-16
106,2.0,2.075,raw,698,9.094947017729282e-13,0.0
106,2.0,2.075,hysteresis,641,9.094947017729282e-13,0.0
106,2.0,2.1,raw,713,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.1,hysteresis,653,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.125,raw,697,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.125,hysteresis,623,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.15,raw,698,9.094947017729282e-13,0.0
106,2.0,2.15,hysteresis,640,9.094947017729282e-13,0.0
106,2.0,2.175,raw,702,4.547473508864641e-13,5.551115123125783e-16
106,2.0,2.175,hysteresis,625,4.547473508864641e-13,5.551115123125783e-16
106,2.0,2.2,raw,684,4.547473508864641e-13,7.771561172376096e-16
106,2.0,2.2,hysteresis,613,4.547473508864641e-13,7.771561172376096e-16
106,2.0,2.225,raw,680,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.225,hysteresis,615,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.25,raw,680,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.25,hysteresis,609,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.275,raw,672,9.094947017729282e-13,1.2212453270876722e-15
106,2.0,2.275,hysteresis,615,9.094947017729282e-13,1.2212453270876722e-15
106,2.0,2.3,raw,662,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.3,hysteresis,603,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.325,raw,666,9.094947017729282e-13,6.661338147750939e-16
106,2.0,2.325,hysteresis,597,9.094947017729282e-13,6.661338147750939e-16
106,2.0,2.3333333333333335,raw,660,9.094947017729282e-13,9.992007221626409e-16
106,2.0,2.3333333333333335,hysteresis,591,9.094947017729282e-13,9.992007221626409e-16
106,2.0,2.35,raw,662,4.547473508864641e-13,3.3306690738754696e-16
106,2.0,2.35,hysteresis,582,4.547473508864641e-13,3.3306690738754696e-16
106,2.0,2.375,raw,665,9.094947017729282e-13,4.440892098500626e-16
106,2.0,2.375,hysteresis,591,9.094947017729282e-13,4.440892098500626e-16
106,2.0,2.4,raw,662,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.4,hysteresis,593,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.414213562373095,raw,664,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.414213562373095,hysteresis,588,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.425,raw,655,4.547473508864641e-13,2.220446049250313e-16
106,2.0,2.425,hysteresis,584,4.547473508864641e-13,2.220446049250313e-16
106,2.0,2.45,raw,653,9.094947017729282e-13,6.661338147750939e-16
106,2.0,2.45,hysteresis,580,9.094947017729282e-13,6.661338147750939e-16
106,2.0,2.475,raw,659,4.547473508864641e-13,3.3306690738754696e-16
106,2.0,2.475,hysteresis,593,4.547473508864641e-13,3.3306690738754696e-16
106,2.0,2.5,raw,642,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.5,hysteresis,575,4.547473508864641e-13,1.1102230246251565e-16
106,2.0,2.525,raw,646,4.547473508864641e-13,9.992007221626409e-16
106,2.0,2.525,hysteresis,577,4.547473508864641e-13,9.992007221626409e-16
106,2.0,2.55,raw,638,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.55,hysteresis,567,4.547473508864641e-13,4.440892098500626e-16
106,2.0,2.575,raw,640,9.094947017729282e-13,6.661338147750939e-16
106,2.0,2.575,hysteresis,572,9.094947017729282e-13,6.661338147750939e-16
106,2.0,2.6,raw,632,9.094947017729282e-13,2.220446049250313e-16
106,2.0,2.6,hysteresis,561,9.094947017729282e-13,2.220446049250313e-16
106,3.0,1.9,raw,838,9.094947017729282e-13,8.881784197001252e-16
106,3.0,1.9,hysteresis,786,9.094947017729282e-13,8.881784197001252e-16
106,3.0,1.925,raw,834,4.547473508864641e-13,2.220446049250313e-16
106,3.0,1.925,hysteresis,791,4.547473508864641e-13,2.220446049250313e-16
106,3.0,1.95,raw,839,9.094947017729282e-13,2.220446049250313e-16
106,3.0,1.95,hysteresis,796,9.094947017729282e-13,2.220446049250313e-16
106,3.0,1.975,raw,837,9.094947017729282e-13,4.440892098500626e-16
106,3.0,1.975,hysteresis,789,9.094947017729282e-13,4.440892098500626e-16
106,3.0,2.0,raw,838,9.094947017729282e-13,1.1102230246251565e-15
106,3.0,2.0,hysteresis,794,9.094947017729282e-13,1.1102230246251565e-15
106,3.0,2.025,raw,841,9.094947017729282e-13,9.992007221626409e-16
106,3.0,2.025,hysteresis,791,9.094947017729282e-13,9.992007221626409e-16
106,3.0,2.05,raw,830,9.094947017729282e-13,1.1102230246251565e-16
106,3.0,2.05,hysteresis,776,9.094947017729282e-13,1.1102230246251565e-16
106,3.0,2.075,raw,827,4.547473508864641e-13,1.1102230246251565e-16
106,3.0,2.075,hysteresis,780,2.2737367544323206e-13,1.1102230246251565e-16
106,3.0,2.1,raw,838,9.094947017729282e-13,7.771561172376096e-16
106,3.0,2.1,hysteresis,769,9.094947017729282e-13,7.771561172376096e-16
106,3.0,2.125,raw,833,4.547473508864641e-13,0.0
106,3.0,2.125,hysteresis,775,4.547473508864641e-13,0.0
106,3.0,2.15,raw,829,4.547473508864641e-13,3.3306690738754696e-16
106,3.0,2.15,hysteresis,780,4.547473508864641e-13,3.3306690738754696e-16
106,3.0,2.175,raw,825,4.547473508864641e-13,4.440892098500626e-16
106,3.0,2.175,hysteresis,761,4.547473508864641e-13,4.440892098500626e-16
106,3.0,2.2,raw,828,4.547473508864641e-13,1.1102230246251565e-16
106,3.0,2.2,hysteresis,763,4.547473508864641e-13,1.1102230246251565e-16
106,3.0,2.225,raw,827,9.094947017729282e-13,4.440892098500626e-16
106,3.0,2.225,hysteresis,747,9.094947017729282e-13,4.440892098500626e-16
106,3.0,2.25,raw,824,6.821210263296962e-13,8.881784197001252e-16
106,3.0,2.25,hysteresis,753,4.547473508864641e-13,8.881784197001252e-16
106,3.0,2.275,raw,816,9.094947017729282e-13,7.771561172376096e-16
106,3.0,2.275,hysteresis,740,9.094947017729282e-13,7.771561172376096e-16
106,3.0,2.3,raw,817,4.547473508864641e-13,6.661338147750939e-16
106,3.0,2.3,hysteresis,734,4.547473508864641e-13,6.661338147750939e-16
106,3.0,2.325,raw,821,9.094947017729282e-13,1.1102230246251565e-16
106,3.0,2.325,hysteresis,734,9.094947017729282e-13,1.1102230246251565e-16
106,3.0,2.3333333333333335,raw,808,9.094947017729282e-13,1.1102230246251565e-16
106,3.0,2.3333333333333335,hysteresis,722,9.094947017729282e-13,1.1102230246251565e-16
106,3.0,2.35,raw,809,9.094947017729282e-13,6.661338147750939e-16
106,3.0,2.35,hysteresis,733,9.094947017729282e-13,6.661338147750939e-16
106,3.0,2.375,raw,815,9.094947017729282e-13,1.1102230246251565e-15
106,3.0,2.375,hysteresis,728,9.094947017729282e-13,1.1102230246251565e-15
106,3.0,2.4,raw,812,9.094947017729282e-13,1.887379141862766e-15
106,3.0,2.4,hysteresis,716,9.094947017729282e-13,1.887379141862766e-15
106,3.0,2.414213562373095,raw,818,9.094947017729282e-13,6.661338147750939e-16
106,3.0,2.414213562373095,hysteresis,734,9.094947017729282e-13,6.661338147750939e-16
106,3.0,2.425,raw,801,9.094947017729282e-13,6.661338147750939e-16
106,3.0,2.425,hysteresis,714,9.094947017729282e-13,6.661338147750939e-16
106,3.0,2.45,raw,795,4.547473508864641e-13,4.440892098500626e-16
106,3.0,2.45,hysteresis,716,4.547473508864641e-13,4.440892098500626e-16
106,3.0,2.475,raw,801,4.547473508864641e-13,8.881784197001252e-16
106,3.0,2.475,hysteresis,712,4.547473508864641e-13,8.881784197001252e-16
106,3.0,2.5,raw,794,4.547473508864641e-13,3.3306690738754696e-16
106,3.0,2.5,hysteresis,708,4.547473508864641e-13,3.3306690738754696e-16
106,3.0,2.525,raw,792,4.547473508864641e-13,1.1102230246251565e-16
106,3.0,2.525,hysteresis,702,4.547473508864641e-13,1.1102230246251565e-16
106,3.0,2.55,raw,774,4.547473508864641e-13,1.2212453270876722e-15
106,3.0,2.55,hysteresis,694,4.547473508864641e-13,1.2212453270876722e-15
106,3.0,2.575,raw,759,9.094947017729282e-13,2.220446049250313e-16
106,3.0,2.575,hysteresis,686,9.094947017729282e-13,2.220446049250313e-16
106,3.0,2.6,raw,770,4.547473508864641e-13,6.661338147750939e-16
106,3.0,2.6,hysteresis,675,4.547473508864641e-13,6.661338147750939e-16
106,4.0,1.9,raw,888,4.547473508864641e-13,2.220446049250313e-16
106,4.0,1.9,hysteresis,866,4.547473508864641e-13,2.220446049250313e-16
106,4.0,1.925,raw,899,4.547473508864641e-13,1.9984014443252818e-15
106,4.0,1.925,hysteresis,861,4.547473508864641e-13,1.9984014443252818e-15
106,4.0,1.95,raw,901,4.547473508864641e-13,2.220446049250313e-16
106,4.0,1.95,hysteresis,864,4.547473508864641e-13,2.220446049250313e-16
106,4.0,1.975,raw,907,9.094947017729282e-13,0.0
106,4.0,1.975,hysteresis,870,9.094947017729282e-13,0.0
106,4.0,2.0,raw,908,4.547473508864641e-13,4.440892098500626e-16
106,4.0,2.0,hysteresis,877,4.547473508864641e-13,4.440892098500626e-16
106,4.0,2.025,raw,911,4.547473508864641e-13,1.5543122344752192e-15
106,4.0,2.025,hysteresis,891,4.547473508864641e-13,1.5543122344752192e-15
106,4.0,2.05,raw,916,9.094947017729282e-13,6.661338147750939e-16
